REFUND|6|1769971446118|500000007|-100
REFUND|8|1769971446435|500000000|-100
REFUND|1|1769971446516|500000006|-100
REFUND|3|1769971448812|500000008|-40
REFUND|2|1769971451496|500000005|-30
REFUND|7|1769971458943|500000003|-40
REFUND|9|1769971459235|500000002|-20
REFUND|20|1769971459289|500000005|-100
REFUND|5|1769971459609|500000004|-40
REFUND|19|1769971459753|500000000|-20
REFUND|10|1769971459929|500000009|-100
REFUND|18|1769971463570|500000006|-100
REFUND|11|1769971464508|500000004|-100
REFUND|12|1769971468171|500000007|-40
REFUND|4|1769971468824|500000001|-40
REFUND|24|1769971470580|500000007|-40
REFUND|14|1769971471534|500000008|-50
REFUND|15|1769971476138|500000002|-40
REFUND|16|1769971476283|500000003|-50
REFUND|25|1769971480374|500000004|-100
REFUND|21|1769971481055|500000008|-100
REFUND|22|1769971484208|500000002|-20
REFUND|27|1769971488334|500000006|-30
REFUND|28|1769971488368|500000003|-100
REFUND|26|1769971489043|500000000|-20
REFUND|13|1769971489853|500000001|-30
REFUND|38|1769971490722|500000006|-50
REFUND|39|1769971490741|500000003|-50
REFUND|37|1769971491784|500000000|-100
REFUND|47|1769971494250|500000000|-30
REFUND|31|1769971497765|500000002|-100
REFUND|17|1769971497814|500000009|-100
REFUND|34|1769971499197|500000004|-30
REFUND|33|1769971500648|500000008|-40
REFUND|35|1769971501161|500000005|-30
REFUND|43|1769971501494|500000004|-100
REFUND|52|1769971504075|500000004|-50
REFUND|61|1769971507123|500000000|-20
REFUND|44|1769971509440|500000005|-40
REFUND|69|1769971509451|500000000|-20
REFUND|41|1769971509815|500000008|-20
REFUND|42|1769971510189|500000002|-40
REFUND|30|1769971511023|500000007|-100
REFUND|78|1769971511751|500000000|-50
REFUND|60|1769971511808|500000004|-30
REFUND|46|1769971513108|500000006|-30
REFUND|40|1769971516573|500000007|-20
REFUND|29|1769971518524|500000009|-40
REFUND|57|1769971518721|500000008|-50
REFUND|51|1769971521889|500000005|-40
REFUND|86|1769971528203|500000000|-30
REFUND|53|1769971528917|500000006|-100
REFUND|50|1769971528986|500000007|-50
REFUND|49|1769971529795|500000002|-40
REFUND|23|1769971531522|500000001|-50
REFUND|64|1769971534886|500000008|-100
REFUND|58|1769971536808|500000002|-30
REFUND|59|1769971537659|500000007|-20
REFUND|72|1769971544249|500000008|-100
REFUND|65|1769971546162|500000006|-40
REFUND|56|1769971547514|500000003|-30
REFUND|79|1769971548507|500000007|-30
REFUND|62|1769971549491|500000005|-50
REFUND|94|1769971551993|500000000|-30
REFUND|32|1769971552112|500000001|-20
REFUND|68|1769971552339|500000005|-40
REFUND|76|1769971554616|500000005|-100
REFUND|67|1769971555687|500000002|-30
REFUND|87|1769971555806|500000007|-50
REFUND|48|1769971557155|500000001|-30
REFUND|95|1769971558488|500000007|-30
REFUND|66|1769971562759|500000003|-20
REFUND|100|1769971565797|500000000|-100
REFUND|107|1769971568529|500000000|-40
REFUND|74|1769971573397|500000006|-50
REFUND|83|1769971573773|500000002|-100
REFUND|36|1769971574355|500000009|-30
REFUND|55|1769971578812|500000001|-40
REFUND|117|1769971579150|500000000|-30
REFUND|101|1769971581468|500000007|-50
REFUND|73|1769971582884|500000003|-30
REFUND|109|1769971586318|500000007|-30
REFUND|119|1769971588910|500000007|-20
REFUND|71|1769971591804|500000001|-50
REFUND|131|1769971594154|500000007|-20
REFUND|84|1769971594892|500000005|-100
REFUND|126|1769971597993|500000000|-40
REFUND|92|1769971599613|500000002|-20
REFUND|89|1769971602343|500000003|-20
REFUND|45|1769971603069|500000009|-40
REFUND|75|1769971603361|500000004|-40
