PAY|5|1769971443249|500000004|40
PAY|6|1769971443572|500000007|100
PAY|4|1769971443607|500000001|40
PAY|3|1769971443613|500000008|40
PAY|9|1769971443679|500000002|20
PAY|7|1769971443884|500000003|40
PAY|10|1769971443933|500000009|100
PAY|1|1769971443953|500000006|100
PAY|8|1769971443977|500000000|100
PAY|2|1769971443988|500000005|30
PAY|14|1769971445816|500000008|50
PAY|15|1769971445934|500000002|40
PAY|13|1769971446089|500000001|30
PAY|12|1769971446116|500000007|40
PAY|11|1769971446249|500000004|100
PAY|19|1769971446434|500000000|20
PAY|18|1769971446515|500000006|100
PAY|16|1769971446566|500000003|50
PAY|17|1769971446680|500000009|100
PAY|20|1769971446944|500000005|100
PAY|24|1769971448659|500000007|40
PAY|22|1769971448684|500000002|20
PAY|23|1769971448806|500000001|50
PAY|21|1769971448812|500000008|100
PAY|25|1769971448853|500000004|100
PAY|29|1769971449174|500000009|40
PAY|26|1769971449205|500000000|20
PAY|27|1769971449347|500000006|30
PAY|28|1769971449494|500000003|100
PAY|30|1769971451004|500000007|100
PAY|32|1769971451139|500000001|20
PAY|33|1769971451454|500000008|40
PAY|31|1769971451467|500000002|100
PAY|35|1769971451496|500000005|30
PAY|34|1769971451497|500000004|30
PAY|36|1769971451663|500000009|30
PAY|38|1769971451810|500000006|50
PAY|37|1769971451982|500000000|100
PAY|39|1769971452017|500000003|50
PAY|42|1769971453762|500000002|40
PAY|40|1769971453767|500000007|20
PAY|44|1769971454051|500000005|40
PAY|43|1769971454173|500000004|100
PAY|41|1769971454213|500000008|20
PAY|46|1769971454269|500000006|30
PAY|45|1769971454530|500000009|40
PAY|47|1769971454834|500000000|30
PAY|48|1769971455975|500000001|30
PAY|49|1769971456381|500000002|40
PAY|50|1769971456413|500000007|50
PAY|52|1769971456753|500000004|50
PAY|53|1769971456899|500000006|100
PAY|51|1769971456968|500000005|40
PAY|54|1769971457433|500000009|50
PAY|55|1769971458386|500000001|40
PAY|57|1769971458594|500000008|50
PAY|59|1769971458868|500000007|20
PAY|56|1769971458943|500000003|30
PAY|58|1769971459235|500000002|30
PAY|62|1769971459288|500000005|50
PAY|60|1769971459608|500000004|30
PAY|61|1769971459752|500000000|20
PAY|63|1769971459928|500000009|100
PAY|64|1769971461118|500000008|100
PAY|66|1769971461302|500000003|20
PAY|65|1769971461326|500000006|40
PAY|68|1769971461889|500000005|40
PAY|67|1769971461901|500000002|30
PAY|70|1769971462465|500000009|100
PAY|69|1769971462468|500000000|20
PAY|71|1769971462915|500000001|50
PAY|72|1769971463541|500000008|100
PAY|74|1769971463570|500000006|50
PAY|73|1769971464123|500000003|30
PAY|76|1769971464126|500000005|100
PAY|75|1769971464508|500000004|40
PAY|77|1769971464678|500000009|20
PAY|78|1769971464739|500000000|50
PAY|79|1769971465364|500000007|30
PAY|80|1769971465844|500000001|100
PAY|81|1769971466131|500000008|30
PAY|82|1769971466182|500000006|100
PAY|83|1769971466215|500000002|100
PAY|84|1769971466643|500000005|100
PAY|85|1769971466731|500000004|20
PAY|86|1769971467231|500000000|30
PAY|87|1769971468171|500000007|50
PAY|91|1769971468498|500000006|20
PAY|89|1769971468649|500000003|20
PAY|88|1769971468824|500000001|50
PAY|90|1769971468838|500000008|50
PAY|92|1769971469079|500000002|20
PAY|93|1769971469116|500000004|100
PAY|94|1769971470205|500000000|30
PAY|95|1769971470579|500000007|30
PAY|96|1769971471201|500000003|20
PAY|97|1769971471278|500000001|20
PAY|98|1769971471534|500000008|40
PAY|99|1769971471788|500000004|30
PAY|100|1769971472610|500000000|100
PAY|101|1769971472993|500000007|50
PAY|103|1769971473477|500000002|20
PAY|102|1769971473570|500000005|100
PAY|104|1769971474024|500000003|40
PAY|105|1769971474786|500000004|40
PAY|108|1769971475019|500000009|100
