PAY|8|1769971651757|500000008|40
PAY|9|1769971651831|500000006|30
PAY|4|1769971651937|500000003|100
PAY|3|1769971651961|500000001|50
PAY|2|1769971652015|500000004|20
PAY|1|1769971652023|500000002|100
PAY|7|1769971652235|500000000|30
PAY|6|1769971652290|500000009|40
PAY|5|1769971652347|500000007|100
PAY|10|1769971653701|500000005|30
PAY|14|1769971654355|500000001|30
PAY|13|1769971654475|500000003|30
PAY|12|1769971654484|500000006|30
PAY|16|1769971654536|500000002|30
PAY|11|1769971654596|500000008|50
PAY|18|1769971654751|500000009|30
PAY|15|1769971654840|500000004|30
PAY|17|1769971654928|500000000|20
PAY|19|1769971655126|500000007|20
PAY|20|1769971656330|500000005|40
PAY|22|1769971656744|500000003|40
PAY|21|1769971656757|500000001|30
PAY|23|1769971657110|500000006|50
PAY|24|1769971657182|500000002|50
PAY|26|1769971657270|500000004|50
PAY|25|1769971657305|500000009|40
PAY|27|1769971657484|500000000|30
PAY|28|1769971657796|500000007|20
PAY|30|1769971659050|500000008|30
PAY|29|1769971659311|500000005|20
PAY|31|1769971659561|500000001|40
PAY|32|1769971659778|500000006|40
PAY|33|1769971659820|500000002|20
PAY|34|1769971659854|500000009|50
PAY|36|1769971660037|500000007|100
PAY|35|1769971660460|500000000|50
PAY|37|1769971661487|500000003|30
PAY|39|1769971661714|500000004|40
PAY|40|1769971661725|500000005|30
PAY|41|1769971661914|500000001|40
PAY|38|1769971662045|500000008|40
PAY|43|1769971662139|500000002|40
PAY|45|1769971662602|500000007|100
PAY|42|1769971662736|500000006|20
PAY|44|1769971662750|500000009|30
PAY|46|1769971663385|500000000|20
PAY|47|1769971664354|500000003|100
PAY|49|1769971664420|500000005|50
PAY|48|1769971664497|500000004|20
PAY|52|1769971664624|500000002|40
PAY|50|1769971664642|500000001|20
PAY|51|1769971664759|500000008|20
PAY|54|1769971665454|500000006|30
PAY|55|1769971665499|500000009|30
PAY|53|1769971665581|500000007|50
PAY|56|1769971665625|500000000|20
PAY|57|1769971666731|500000003|30
PAY|58|1769971666755|500000005|20
PAY|59|1769971666807|500000004|30
PAY|61|1769971667292|500000001|100
PAY|60|1769971667448|500000002|100
PAY|63|1769971667919|500000009|40
PAY|62|1769971668111|500000006|100
PAY|64|1769971668532|500000007|100
PAY|65|1769971668595|500000000|30
PAY|66|1769971669153|500000003|30
PAY|67|1769971669430|500000005|30
PAY|68|1769971669448|500000004|50
PAY|69|1769971669808|500000001|100
PAY|70|1769971669898|500000002|30
PAY|72|1769971670807|500000006|100
PAY|71|1769971670915|500000009|40
PAY|74|1769971671043|500000000|40
PAY|75|1769971671505|500000008|100
PAY|73|1769971671523|500000007|50
PAY|76|1769971671669|500000005|20
PAY|77|1769971671941|500000004|40
PAY|78|1769971672014|500000001|30
PAY|79|1769971673350|500000006|100
PAY|81|1769971673528|500000000|100
PAY|82|1769971673714|500000003|20
PAY|80|1769971673749|500000009|30
PAY|83|1769971673824|500000008|20
PAY|84|1769971673867|500000007|30
PAY|85|1769971674238|500000002|30
PAY|86|1769971674263|500000004|40
PAY|87|1769971674987|500000001|50
PAY|89|1769971676309|500000003|40
PAY|90|1769971676349|500000009|100
PAY|91|1769971676357|500000008|100
PAY|88|1769971676450|500000000|20
PAY|92|1769971677161|500000002|40
PAY|93|1769971677591|500000001|30
PAY|94|1769971677641|500000006|20
PAY|95|1769971677971|500000005|40
PAY|96|1769971678450|500000007|30
PAY|99|1769971679035|500000009|30
PAY|97|1769971679121|500000004|50
PAY|98|1769971679123|500000003|100
PAY|100|1769971679126|500000008|30
PAY|101|1769971679277|500000000|50
PAY|102|1769971679699|500000002|50
PAY|103|1769971680153|500000001|100
PAY|104|1769971680283|500000006|20
PAY|105|1769971680306|500000005|20
PAY|106|1769971681015|500000007|20
PAY|108|1769971681521|500000008|30
PAY|109|1769971681741|500000004|100
PAY|110|1769971681951|500000000|30
PAY|107|1769971681985|500000009|100
PAY|111|1769971682080|500000002|100
PAY|112|1769971682615|500000001|30
PAY|113|1769971682809|500000005|100
PAY|114|1769971683334|500000003|40
PAY|115|1769971683997|500000008|30
PAY|116|1769971684109|500000004|100
PAY|118|1769971684371|500000009|30
PAY|119|1769971684554|500000002|20
PAY|120|1769971684587|500000006|40
PAY|117|1769971684813|500000000|20
PAY|121|1769971685335|500000001|40
PAY|122|1769971685696|500000005|20
PAY|123|1769971685796|500000007|30
PAY|124|1769971686320|500000003|30
PAY|125|1769971686369|500000008|40
PAY|126|1769971686770|500000004|30
PAY|129|1769971686874|500000006|30
PAY|130|1769971687211|500000000|20
PAY|128|1769971687288|500000002|50
PAY|127|1769971687311|500000009|20
PAY|132|1769971687949|500000005|40
PAY|131|1769971688036|500000001|20
PAY|133|1769971688255|500000007|40
PAY|134|1769971689076|500000003|100
PAY|135|1769971689308|500000008|50
PAY|138|1769971689614|500000002|40
PAY|136|1769971689631|500000006|20
PAY|137|1769971689873|500000000|40
PAY|139|1769971690301|500000005|50
PAY|140|1769971690977|500000004|50
PAY|143|1769971691547|500000009|50
PAY|141|1769971691968|500000003|20
PAY|142|1769971692301|500000008|40
PAY|145|1769971692417|500000001|30
PAY|146|1769971692570|500000007|50
PAY|144|1769971692579|500000002|50
PAY|147|1769971692888|500000005|50
PAY|148|1769971693932|500000004|40
PAY|150|1769971694120|500000006|40
PAY|149|1769971694224|500000009|100
PAY|152|1769971694613|500000003|100
PAY|151|1769971694658|500000000|100
PAY|153|1769971694769|500000008|50
PAY|155|1769971694794|500000007|20
PAY|154|1769971695235|500000001|40
PAY|156|1769971695263|500000002|50
PAY|159|1769971696577|500000009|40
PAY|157|1769971696667|500000004|40
PAY|158|1769971696961|500000006|100
PAY|161|1769971697166|500000005|20
PAY|163|1769971697590|500000002|100
PAY|160|1769971697626|500000008|50
PAY|162|1769971697751|500000001|40
PAY|165|1769971699047|500000003|20
PAY|164|1769971699313|500000009|100
PAY|166|1769971699335|500000000|100
PAY|168|1769971699648|500000006|20
PAY|167|1769971699710|500000007|30
PAY|170|1769971699981|500000001|50
PAY|169|1769971700577|500000002|40
PAY|171|1769971700936|500000004|30
PAY|172|1769971701705|500000003|20
PAY|175|1769971701831|500000000|40
PAY|174|1769971701933|500000009|40
PAY|173|1769971701986|500000005|20
PAY|176|1769971702303|500000008|50
PAY|177|1769971702690|500000007|40
PAY|178|1769971702698|500000001|30
PAY|180|1769971703448|500000004|30
PAY|179|1769971703586|500000002|30
PAY|181|1769971704307|500000006|20
PAY|183|1769971704593|500000000|100
PAY|182|1769971704614|500000003|50
PAY|184|1769971704757|500000008|30
PAY|186|1769971705007|500000001|30
PAY|185|1769971705543|500000007|30
PAY|187|1769971706114|500000004|50
PAY|189|1769971706223|500000005|20
PAY|188|1769971706388|500000002|30
PAY|191|1769971706806|500000000|100
PAY|192|1769971707015|500000003|50
PAY|190|1769971707153|500000006|20
PAY|194|1769971707361|500000001|100
PAY|193|1769971707464|500000008|100
PAY|195|1769971707945|500000007|20
PAY|199|1769971708786|500000002|20
PAY|198|1769971708826|500000005|20
PAY|196|1769971708870|500000009|100
PAY|197|1769971709091|500000004|50
PAY|200|1769971709723|500000003|20
PAY|203|1769971709793|500000008|100
PAY|202|1769971709898|500000001|20
PAY|201|1769971710144|500000006|40
PAY|206|1769971711253|500000005|40
PAY|204|1769971711368|500000002|100
PAY|205|1769971711556|500000000|40
PAY|208|1769971711604|500000004|40
PAY|207|1769971711768|500000009|30
PAY|210|1769971711998|500000008|20
PAY|209|1769971712482|500000003|20
PAY|211|1769971712913|500000007|20
PAY|212|1769971712939|500000006|100
PAY|216|1769971714154|500000001|50
PAY|213|1769971714364|500000002|50
PAY|214|1769971714377|500000000|20
PAY|215|1769971714483|500000004|40
PAY|217|1769971714701|500000008|50
PAY|218|1769971714718|500000003|20
PAY|219|1769971715176|500000007|50
PAY|220|1769971715898|500000006|30
PAY|221|1769971716145|500000005|30
PAY|222|1769971716377|500000009|30
PAY|223|1769971716763|500000001|40
PAY|226|1769971716831|500000004|100
PAY|225|1769971716980|500000000|50
PAY|228|1769971717093|500000003|30
PAY|224|1769971717293|500000002|40
PAY|227|1769971717542|500000008|40
PAY|229|1769971718170|500000007|40
PAY|230|1769971718852|500000009|100
PAY|231|1769971719346|500000004|100
PAY|232|1769971719921|500000000|100
PAY|233|1769971720420|500000008|50
PAY|234|1769971720865|500000005|30
PAY|235|1769971721078|500000007|30
PAY|236|1769971721258|500000001|20
PAY|237|1769971721395|500000009|30
PAY|238|1769971721653|500000003|30
PAY|239|1769971722042|500000002|40
PAY|240|1769971722279|500000006|30
PAY|241|1769971722395|500000000|20
PAY|242|1769971723434|500000007|100
PAY|244|1769971723855|500000004|30
PAY|245|1769971724127|500000009|100
PAY|243|1769971724191|500000001|20
PAY|246|1769971724318|500000002|20
PAY|249|1769971724964|500000008|50
PAY|247|1769971725107|500000006|100
PAY|248|1769971725178|500000000|100
PAY|250|1769971725698|500000005|100
PAY|251|1769971725771|500000007|50
PAY|254|1769971726586|500000001|50
PAY|252|1769971726638|500000003|50
PAY|253|1769971726774|500000004|40
PAY|255|1769971727276|500000002|100
PAY|257|1769971727390|500000000|40
PAY|256|1769971727612|500000008|30
PAY|258|1769971728365|500000005|30
PAY|259|1769971728413|500000007|40
PAY|260|1769971728446|500000009|40
PAY|261|1769971728933|500000003|30
PAY|262|1769971729474|500000004|40
PAY|263|1769971730072|500000008|50
PAY|264|1769971730641|500000005|20
PAY|265|1769971730839|500000009|40
PAY|266|1769971730893|500000001|50
PAY|267|1769971731447|500000003|30
PAY|270|1769971731727|500000004|30
PAY|269|1769971731776|500000000|40
PAY|268|1769971731962|500000002|50
PAY|271|1769971732483|500000008|20
PAY|272|1769971732999|500000007|30
PAY|273|1769971733193|500000005|40
PAY|274|1769971733307|500000009|20
PAY|275|1769971733448|500000006|20
PAY|276|1769971734104|500000003|40
PAY|277|1769971734482|500000000|20
PAY|278|1769971735454|500000005|20
PAY|280|1769971736052|500000006|100
PAY|279|1769971736075|500000009|30
PAY|281|1769971737103|500000008|50
PAY|282|1769971737745|500000001|50
PAY|283|1769971737827|500000007|40
PAY|285|1769971737948|500000004|100
PAY|284|1769971738052|500000005|20
PAY|287|1769971738599|500000009|30
PAY|288|1769971738640|500000003|30
PAY|286|1769971738768|500000002|30
PAY|289|1769971740428|500000007|20
PAY|290|1769971740532|500000004|100
PAY|292|1769971740693|500000005|100
PAY|291|1769971740716|500000006|30
PAY|294|1769971741205|500000002|40
PAY|293|1769971741258|500000003|20
PAY|295|1769971741709|500000008|20
PAY|296|1769971743318|500000004|100
PAY|297|1769971743321|500000009|40
PAY|299|1769971743498|500000003|40
PAY|298|1769971744015|500000002|30
PAY|300|1769971744232|500000008|30
PAY|301|1769971744480|500000001|50
PAY|303|1769971745388|500000005|20
PAY|302|1769971745441|500000000|100
PAY|304|1769971745776|500000004|100
PAY|305|1769971746201|500000009|30
PAY|306|1769971746747|500000002|20
PAY|307|1769971747336|500000007|20
PAY|310|1769971747732|500000003|20
PAY|309|1769971747868|500000000|100
PAY|311|1769971748088|500000004|20
PAY|308|1769971748378|500000005|20
PAY|312|1769971748746|500000009|20
PAY|314|1769971749323|500000002|50
PAY|313|1769971749361|500000001|20
PAY|315|1769971750094|500000007|40
PAY|316|1769971750131|500000003|100
PAY|317|1769971750318|500000004|50
PAY|318|1769971750477|500000008|20
PAY|320|1769971751048|500000009|40
PAY|319|1769971751248|500000005|100
PAY|322|1769971752063|500000001|20
PAY|321|1769971752219|500000002|20
PAY|324|1769971752388|500000007|20
PAY|325|1769971752693|500000004|40
PAY|326|1769971752832|500000008|100
PAY|323|1769971752871|500000000|40
PAY|327|1769971753584|500000006|20
PAY|328|1769971753999|500000005|20
PAY|329|1769971754415|500000001|100
PAY|331|1769971754463|500000002|40
PAY|333|1769971754930|500000004|40
PAY|330|1769971755064|500000003|30
PAY|335|1769971755146|500000000|100
PAY|332|1769971755302|500000007|100
PAY|334|1769971755768|500000008|40
PAY|336|1769971755874|500000006|50
PAY|337|1769971756237|500000005|100
PAY|339|1769971756988|500000002|100
PAY|338|1769971757115|500000001|40
PAY|341|1769971757392|500000009|30
PAY|342|1769971757510|500000000|30
PAY|340|1769971757644|500000004|100
PAY|343|1769971758385|500000008|20
PAY|344|1769971758495|500000006|40
PAY|347|1769971759760|500000000|30
PAY|346|1769971759974|500000009|30
PAY|345|1769971760097|500000001|40
PAY|348|1769971760530|500000004|100
PAY|351|1769971760867|500000006|50
PAY|349|1769971760872|500000005|50
PAY|350|1769971760909|500000008|20
PAY|352|1769971762370|500000001|20
PAY|353|1769971763041|500000004|30
PAY|354|1769971763124|500000006|50
PAY|356|1769971763450|500000002|100
PAY|355|1769971763600|500000005|100
PAY|357|1769971765531|500000008|20
PAY|358|1769971765648|500000007|20
PAY|359|1769971766566|500000000|100
PAY|361|1769971766826|500000001|30
PAY|360|1769971766956|500000009|20
PAY|362|1769971767465|500000006|20
PAY|363|1769971768160|500000002|30
PAY|364|1769971768279|500000005|50
PAY|365|1769971768288|500000007|30
PAY|368|1769971769408|500000003|100
PAY|367|1769971769411|500000001|40
PAY|366|1769971769432|500000000|100
PAY|369|1769971770098|500000008|20
PAY|371|1769971771174|500000009|40
PAY|370|1769971771177|500000005|20
PAY|373|1769971771669|500000003|100
PAY|372|1769971771699|500000004|20
PAY|374|1769971772309|500000001|40
PAY|375|1769971773465|500000009|30
PAY|376|1769971773634|500000005|100
PAY|377|1769971774047|500000000|50
PAY|378|1769971774572|500000008|50
PAY|379|1769971775929|500000009|100
PAY|380|1769971776993|500000000|50
PAY|381|1769971777141|500000002|30
PAY|382|1769971777459|500000008|50
PAY|386|1769971778172|500000004|20
PAY|385|1769971778256|500000003|20
PAY|383|1769971778343|500000006|40
PAY|384|1769971778520|500000005|20
PAY|387|1769971779604|500000002|100
PAY|389|1769971780870|500000005|20
PAY|388|1769971780896|500000009|30
PAY|390|1769971782376|500000008|30
PAY|391|1769971782899|500000004|40
PAY|392|1769971782969|500000007|100
PAY|394|1769971782984|500000006|40
PAY|393|1769971783129|500000001|50
PAY|395|1769971783471|500000000|30
PAY|399|1769971785213|500000007|100
PAY|398|1769971785319|500000009|100
PAY|397|1769971785443|500000004|100
PAY|396|1769971785540|500000005|30
PAY|400|1769971785980|500000001|30
PAY|401|1769971786367|500000002|100
PAY|402|1769971786957|500000003|40
PAY|403|1769971787350|500000008|20
PAY|404|1769971787749|500000006|100
PAY|405|1769971788105|500000007|40
PAY|406|1769971788302|500000009|20
PAY|408|1769971789697|500000000|30
PAY|409|1769971789993|500000005|100
PAY|407|1769971790034|500000008|40
PAY|410|1769971790376|500000001|40
PAY|411|1769971790923|500000009|20
PAY|414|1769971792002|500000006|20
