PAY|4|1769879698891|500000000|100
PAY|3|1769879698893|500000001|20
PAY|2|1769879698947|500000007|50
PAY|7|1769879698994|500000003|30
PAY|6|1769879699032|500000002|100
PAY|1|1769879699056|500000004|30
PAY|8|1769879699120|500000006|100
PAY|9|1769879699147|500000009|40
PAY|5|1769879699283|500000005|20
PAY|11|1769879701440|500000000|30
PAY|16|1769879701450|500000004|20
PAY|10|1769879701460|500000008|40
PAY|12|1769879701575|500000001|30
PAY|13|1769879701694|500000007|30
PAY|19|1769879701813|500000005|20
PAY|14|1769879701924|500000003|40
PAY|18|1769879701928|500000009|40
PAY|17|1769879701959|500000006|50
PAY|15|1769879701966|500000002|30
PAY|20|1769879703677|500000000|20
PAY|22|1769879703743|500000008|100
PAY|23|1769879703895|500000001|50
PAY|24|1769879703938|500000007|100
PAY|21|1769879703999|500000004|20
PAY|28|1769879704184|500000006|40
PAY|25|1769879704262|500000005|40
PAY|29|1769879704469|500000002|100
PAY|26|1769879704505|500000003|100
PAY|27|1769879704883|500000009|50
PAY|30|1769879706201|500000008|20
PAY|31|1769879706436|500000001|20
PAY|32|1769879706447|500000007|50
PAY|35|1769879706592|500000005|20
PAY|34|1769879706610|500000006|20
PAY|33|1769879706623|500000004|30
PAY|37|1769879706715|500000003|50
PAY|38|1769879707262|500000009|20
PAY|36|1769879707279|500000002|50
PAY|39|1769879708294|500000000|40
PAY|45|1769879708921|500000004|100
PAY|40|1769879709058|500000008|30
PAY|42|1769879709130|500000007|50
PAY|44|1769879709320|500000006|30
PAY|41|1769879709374|500000001|100
PAY|46|1769879709463|500000003|30
PAY|43|1769879709486|500000005|40
PAY|47|1769879709508|500000009|20
PAY|48|1769879710110|500000002|40
PAY|49|1769879711181|500000004|100
PAY|50|1769879711690|500000008|40
PAY|51|1769879711759|500000007|50
PAY|53|1769879711816|500000001|40
PAY|52|1769879711898|500000006|30
PAY|54|1769879711967|500000005|100
PAY|55|1769879712288|500000009|20
PAY|56|1769879712787|500000002|50
PAY|57|1769879713159|500000000|100
PAY|58|1769879714057|500000004|30
PAY|60|1769879714213|500000007|100
PAY|59|1769879714324|500000008|20
PAY|62|1769879714422|500000005|40
PAY|61|1769879714625|500000006|40
PAY|63|1769879714636|500000009|50
PAY|64|1769879715314|500000002|40
PAY|65|1769879715636|500000000|100
PAY|66|1769879715899|500000003|20
PAY|67|1769879716779|500000007|40
PAY|69|1769879717133|500000006|40
PAY|68|1769879717199|500000008|20
PAY|71|1769879717937|500000000|30
PAY|70|1769879718307|500000002|20
PAY|72|1769879718675|500000003|40
PAY|73|1769879718848|500000004|100
PAY|76|1769879719104|500000007|50
PAY|74|1769879719127|500000005|40
PAY|75|1769879719428|500000009|40
PAY|77|1769879719756|500000006|100
PAY|78|1769879719833|500000008|20
PAY|79|1769879720552|500000002|100
PAY|80|1769879720885|500000003|50
PAY|82|1769879721639|500000007|20
PAY|81|1769879721677|500000004|40
PAY|83|1769879722235|500000009|30
PAY|84|1769879722709|500000006|100
PAY|86|1769879722755|500000008|20
PAY|87|1769879722810|500000002|40
PAY|85|1769879722818|500000001|30
PAY|88|1769879723493|500000003|20
PAY|89|1769879723510|500000005|100
PAY|91|1769879724194|500000004|100
PAY|92|1769879724548|500000000|40
PAY|90|1769879724604|500000007|30
PAY|93|1769879725137|500000009|50
PAY|96|1769879725173|500000001|50
PAY|95|1769879725223|500000002|20
PAY|94|1769879725513|500000008|40
PAY|97|1769879725730|500000003|40
PAY|98|1769879726357|500000005|20
PAY|99|1769879726506|500000004|100
PAY|100|1769879726802|500000000|50
PAY|101|1769879726996|500000006|30
PAY|104|1769879727497|500000002|30
PAY|102|1769879727772|500000009|40
PAY|103|1769879728020|500000001|20
PAY|105|1769879728076|500000008|100
PAY|106|1769879728409|500000003|100
PAY|107|1769879728863|500000005|30
PAY|108|1769879728962|500000007|40
PAY|109|1769879729239|500000000|20
